gene	score
CYTH2	-0.152623824187609
PWRN2	-0.152701981036861
TCFL5	-0.152763008266281
LOC100287553	-0.152909690075059
LOC100287807	-0.152916114171055
LOC100131343	-0.153014617766758
LOC100288320	-0.153130254317145
FABP5L8	-0.153146315111055
CD4	-0.15318379045048
LOC284900	-0.153417213124092
RER1	-0.15347396393589
LOC644990	-0.153542493876897
LOC650226	-0.153613166133818
LOC339897	-0.153639936128438
TFF3	-0.154243896506292
SCHIP1	-0.154297441804884
WDR45P	-0.154493421371554
KLHL11	-0.154526620683492
PSAT1	-0.154708684455382
GPR157	-0.155204566514813
OR6B1	-0.155264546195383
LOC338963	-0.155299891625844
PALMD	-0.155373796334716
NDRG4	-0.15544448858947
LOC647085	-0.155552670665258
HORMAD1	-0.155560168500329
RGS6	-0.155874014303432
TMED10	-0.155925430778402
UGCGL1	-0.156082896297884
LOC100288661	-0.156110747744832
LOC340900	-0.15612895837177
CDKN3	-0.156235009522283
NT5M	-0.156407480297839
TRUB1	-0.15650817967172
PFN2	-0.15653389040445
EDEM2	-0.157306331995214
AGPAT6	-0.15756240475393
C9ORF86	-0.15756669057834
NOX5	-0.157897779267769
LOC100130006	-0.158054222013984
LOC90246	-0.158430343357069
WWC2	-0.158506427606004
LOC644659	-0.158677888432879
MS4A4A	-0.158719682716366
LOC100288146	-0.15878826880805
LOC100130481	-0.158835422179354
TYRL	-0.159219092291236
LOC100129135	-0.159490247591431
NIACR1	-0.159505252574775
LOC285045	-0.159523472959975
PRKAR2A	-0.159678884280754
LOC389333	-0.159865382956973
RGS7BP	-0.160174082643027
HSP90B3P	-0.160352020644906
LOC728716	-0.16050423669957
FGF22	-0.160579274151124
LOC100127903	-0.160879433003501
C5ORF40	-0.160888009183568
AFMID	-0.160892297278038
LOC389370	-0.16093732244861
CTNS	-0.160948042775404
DSEL	-0.160956619050155
LOC780815	-0.161062751430176
ANTXR2	-0.161383303678041
TTC13	-0.161435837232395
HYAL2	-0.161546266360625
LRTOMT	-0.161619172107341
LOC442291	-0.161691006550921
C1ORF94	-0.161818595157224
RPL31P20	-0.161875421182586
LOC100271703	-0.161995508087982
RPL32P34	-0.16204590239584
ASL	-0.162090935955303
FAM183A	-0.162649593899337
ZDHHC6	-0.162665678852157
LOC100289414	-0.162694631873292
SYVN1	-0.162808300608595
ZNF705A	-0.162828675415503
FXC1	-0.163087119625206
SHKBP1	-0.163282300479468
LOC100130673	-0.163481777449995
RPS14P6	-0.16352360409113
OR2B11	-0.163534328916987
PSMA7	-0.163757409561359
XYLB	-0.163980498355413
PYDC2	-0.164059868451746
MAPK8	-0.164069521642052
EIF4B	-0.164440644781537
LOC100288525	-0.164500713082613
ZNF793	-0.164713102193832
CELA3B	-0.164773173188947
PDCD1LG2	-0.164869717105456
LOC100288311	-0.164982353617039
RIOK1	-0.165040281780811
LOC400129	-0.165120738482641
PDE4B	-0.165135757185352
LOC100289030	-0.165141121016775
IER2	-0.165151848693876
ARHGAP1	-0.165177595196466
BOC	-0.16534280452761
ANKRD16	-0.165355678171457
C21ORF131	-0.165481197635473
UOX	-0.16549621723313
RPS6P24	-0.165605646857452
MOBKL1B	-0.165696839725892
ZNF181	-0.165709714124184
KCNMB1	-0.165773013648668
CDC42P1	-0.165892104385121
CADM4	-0.16595755164736
MYH2	-0.166064843779209
TGM2	-0.166306258067527
FUSIP1P2	-0.166491885422185
KIAA0895	-0.166543389982105
RNF126P1	-0.166575580556399
PRND	-0.166598114061104
LOC145845	-0.166632450992845
LOC400236	-0.166690395010683
CYP2C8	-0.16694149222458
TRAK1	-0.167312792014179
CNN2	-0.167762460507282
RGNEF	-0.16811985846368
RHOBTB1	-0.168128444864744
PCNT	-0.16818640339617
FAM62A	-0.168187476707635
RPS18P1	-0.168194989893314
GPX7	-0.168242215849292
LOC100133111	-0.168277635562518
LOC100288485	-0.168457957376715
LOC100289466	-0.168554560601492
LOC100287157	-0.168819690870333
LOC100289231	-0.168842232857299
PSTK	-0.168861554628702
PFKP	-0.168875509280586
GPR44	-0.168885170212691
RHBG	-0.169107376003585
LRRC25	-0.169339251818523
LOC100288066	-0.169389707483952
MRPL55	-0.16973002611396
OR1N1	-0.169819134868536
RPL18P1	-0.169884625294796
TRPC3	-0.170127268308966
STARD9	-0.170294762249773
WDR21B	-0.170411796107559
LOC127086	-0.170440786506361
RALB	-0.170512726262963
NCRNA00117	-0.170556749534306
LOC100289575	-0.170556749534306
CDR2L	-0.170773649503876
C10ORF113	-0.170790830042743
MAP1A	-0.170920759500515
ZNF606	-0.170943309534906
ERC2	-0.170989483686086
OR10D5P	-0.171185996361442
HPN	-0.171272979491878
HDGFL1	-0.171481314728575
GGH	-0.171532862739522
IGHVIII-67-4	-0.171684287658213
ADAMTS16	-0.171994667352444
LOC646270	-0.172041923845046
ADD3	-0.172154696573176
ZNF699	-0.17216865906323
LOC442192	-0.172199806277389
RPL6P23	-0.172254582817885
MCM3APAS	-0.172344804129011
TMBIM6	-0.172428582316914
LOC100289113	-0.172545658991587
EIF4A3	-0.172555325978665
PYGO1	-0.172606883515437
OR4A21P	-0.172607957635664
SUOX	-0.172649848479899
LOC390933	-0.172671331081643
LILRA1	-0.172916238376469
BBS7	-0.172992505484483
SCN3B	-0.173083812500657
OSBPL11	-0.173178343637723
UBAP1	-0.173355593691615
LOC100288624	-0.173402861292278
MLPH	-0.173405009828784
CPA4	-0.173689697999764
GSG1	-0.173885227839917
REG3A	-0.174036714319017
IGLON5	-0.174037788705468
CDGAP	-0.174051755747614
MYO5A	-0.17409258268089
PTOV1	-0.174526655402025
NODAL	-0.174597571395145
LOC729535	-0.174742629570943
POLS	-0.174839337064058
C13ORF36	-0.175129469358341
C20ORF39	-0.175228332617445
GEFT	-0.175233705669719
SIGLEC16	-0.175279914128118
MRPL23	-0.17529818269164
EFNB2	-0.17532719758925
RECK	-0.175329346846796
C9ORF150	-0.175351914099932
HMGN2	-0.175627026845552
YEATS4	-0.17575384110127
C3ORF47	-0.175841967926458
ACTBL3	-0.175996730534573
OR10G7	-0.176078412499249
RPL29P33	-0.176279398125617
LOC284801	-0.176305193587753
SLC37A1	-0.176406226944186
NDUFAF1	-0.176458893982211
PRPF6	-0.176526609464632
TMIGD2	-0.176611523673849
SEMA6C	-0.177047938321108
AHRR	-0.17718875910586
SPINT4	-0.177389784177433
OR51S1	-0.177433860151012
COPB2	-0.177604792187838
SAMD13	-0.17778540526138
RPS6KC1	-0.177990752170205
CAT	-0.17804450914472
ICAM1	-0.178154174968335
LOC100129949	-0.178249865525575
RPL30P9	-0.178396092451482
KCNK17	-0.178507915615585
TRPS1	-0.178513291785469
CLK1	-0.178517592725093
LOC100128386	-0.178682106145296
IKIP	-0.178958456567912
BTF3L1	-0.178988565610418
H3F3A	-0.178998243551395
WNT8A	-0.17900792150914
KCNG1	-0.179068140289646
LOC100128598	-0.179068140289646
LOC729739	-0.17917244935684
CCBE1	-0.179356339161864
GATAD2A	-0.179577875286063
RPL35A	-0.179819854424744
SNRPD2	-0.180032804776382
MATN1	-0.180090883561542
TCIRG1	-0.180251141138517
TRAM1L1	-0.180267274708046
NRXN2	-0.180282332748608
C1ORF212	-0.180317826863105
TXNRD2	-0.180406025343417
STK4	-0.180507132644938
CCNK	-0.180579199613821
C9ORF37	-0.180591031593855
C10ORF141	-0.18071903372166
KRTAP5-9	-0.180861022739237
LOC100287557	-0.181009469701917
DPRX	-0.181198799152679
POTEC	-0.181479578082821
RHBDL2	-0.181500018486729
ADAM29	-0.181574250065047
PTS	-0.181824923515799
LOC100289606	-0.181923905019542
LOC440700	-0.182015356906024
LOC80054	-0.182016432819629
PFDN6	-0.182204720946533
LOC642907	-0.182317696922934
MS4A3	-0.18242852323697
GPR160	-0.182535047728345
SUGT1P2	-0.182809438535993
MMRN1	-0.182837416410845
ACTR8	-0.182911666080368
SLC22A25	-0.183207598699033
C10ORF57	-0.183313062199565
LOC100287923	-0.183533681219192
EYS	-0.183551976855939
LOC284798	-0.18361870264006
GFRAL	-0.183634846097738
OR13G1	-0.183699420407075
POLR3A	-0.183826418783647
DNAJB11	-0.183864088363688
PXDNL	-0.183955572715826
OPN1SW	-0.18403629548156
CROCC	-0.184085806037831
ANXA6	-0.184171912427981
GYPB	-0.184208508057253
CNN3	-0.184411941201061
OR9G3P	-0.184492670753823
WWC1	-0.184643369136511
IDH3B	-0.184837130362163
KIR3DL2	-0.185006138874929
LMOD3	-0.185038434096426
TWSG1	-0.185106254689803
EYA4	-0.185409843024054
UTP11L	-0.185548724233653
C4ORF44	-0.185675765993606
OR5J2	-0.185955699094842
CCDC68	-0.186106438337745
LOC100128772	-0.186202267626341
LRAT	-0.186233493269475
SUB1P1	-0.186430542034811
ZBED1P	-0.186556527825436
KRTAP10-9	-0.186738512529097
ZFHX4	-0.186744973638139
EFR3B	-0.186760049589558
TNNI1	-0.186912965210457
FAM83C	-0.186959271506941
CD5L	-0.187043269998214
PAK7	-0.187240348563121
TCERG1L	-0.187268349386237
LOC651250	-0.187304966068781
DFFB	-0.187464359260538
CYBA	-0.187466513255195
LOC100129436	-0.187509593331018
METAP2	-0.187511747343943
ZNF552	-0.187532210510129
ACTR6	-0.187554827785168
LOC100287749	-0.187793930563304
IFT20	-0.187913485977718
LOC100289347	-0.188017964529992
ACTR5	-0.18812890791991
RAD51AP1	-0.188159067688289
SEC11A	-0.188226927792963
JOSD2	-0.188262473907987
C22ORF42	-0.188394966069135
CPN1	-0.188506994541745
LOC644776	-0.18860502139599
LOC100288131	-0.188807544154537
C16ORF42	-0.188825857764377
FAM182B	-0.188860330613525
MGC51338	-0.188860330613525
LOC202451	-0.188901267413402
C1ORF226	-0.188975600833039
NCOA4	-0.189066095101132
DIRC1	-0.189079022980093
LOC100132356	-0.189100569515252
OR5G1P	-0.189193220616951
STX1B	-0.18928910544391
ZCWPW2	-0.189463641843752
SLC15A4	-0.189551989628668
YIPF2	-0.189584312358629
RPL23AP6	-0.189650035853752
FEZ1	-0.189670507273638
CPA5	-0.189673739610359
LOC387845	-0.189914015524397
OR4A16	-0.190036851392024
LOC646273	-0.190106890670184
LOC100287070	-0.190189861483374
LOC158452	-0.190341798444807
SRFBP1	-0.190513136885645
LOC100287774	-0.19061658921788
H1FX	-0.190634909114299
VN1R2	-0.190879539747237
LOC100128655	-0.191245968236403
SETD8	-0.191424880884103
HIST1H3D	-0.191604877502003
C4ORF12	-0.191656614205167
C4ORF3	-0.191773023663207
FKBP1P1	-0.19183446303592
LOC728095	-0.191850631412243
SNORA71D	-0.191933629866989
LOC100130012	-0.192143826674398
ZCWPW1	-0.192570714020245
SYN3	-0.192651567846696
UBE2C	-0.192771233821349
AADAT	-0.192808966908244
KLRF1	-0.192914621012183
ASRGL1	-0.193158280524729
NFIB	-0.193205719993169
PPP1R12A	-0.193248847159971
LOC100288536	-0.193491444173036
FBXO36	-0.193524869542651
LOC100289003	-0.193543199675847
NF2	-0.193574468876685
MBNL1	-0.193839725575416
LOC730456	-0.193861291759935
LOC100286940	-0.194149208964133
LOC100127920	-0.194183716974566
RPSA	-0.194202049449159
PAPLN	-0.194219303602514
FLJ16686	-0.194317437699496
LDOC1L	-0.19439831885646
LOC642590	-0.194471652204649
LMTK3	-0.194495377923544
LOC100287947	-0.19475421106288
RPS28P3	-0.194775781079878
LOC644573	-0.194855590930826
ANKRD49	-0.194859905012176
TEX12	-0.195010900144824
UBE2T	-0.195307510674988
FAP	-0.195427238337014
LOC338756	-0.195432631540866
NDUFB1	-0.195435867465906
TPO	-0.195488721197948
CAPN3	-0.195509215649132
OR6Q1	-0.195595508976083
POLR1C	-0.195694748102761
LOC404266	-0.195702298984763
LOC100128483	-0.195927751889549
SERPINF2	-0.196003264657625
ZNF136	-0.196041021460757
ZBED3	-0.196133796507026
CRCP	-0.196262174064704
GAPDHL19	-0.196505992450783
RPL13P	-0.196548068486517
ITGA2	-0.196797295219898
PPIF	-0.1969300053501
LRRC18	-0.196993664285551
HERC5	-0.197019559674139
FDPSL1	-0.197119905552964
GIMAP6	-0.197250466065657
ZNF596	-0.197293627305103
SLC22A7	-0.197390741437809
LOC646970	-0.197648642451134
LOC100288529	-0.197730655569314
ATG9A	-0.197897923288491
TFEB	-0.197901160782824
DIRAS1	-0.197935694184765
LOC642340	-0.198071671749914
LOC100128069	-0.198113760786006
OR2A13P	-0.198205494516684
LOC100192426	-0.198233554579157
PGLYRP4	-0.19829722991531
ONECUT1	-0.19856273235788
TPBG	-0.198632887779399
SLC25A38	-0.198723551618409
ACOT4	-0.198760249350938
CFHR1	-0.198918916158046
B2M	-0.199088382156185
ICA1	-0.199162862651602
UNC5CL	-0.199202801923029
NECAP2	-0.19960976884139
RPA1	-0.199693973018955
NCOA5	-0.199715564061765
RAB40C	-0.199797610873626
SNRNP70	-0.199809486181489
HGSNAT	-0.199909887637962
LOC100288584	-0.199922842811371
TULP2	-0.199967106573706
LOC100128678	-0.200217582075965
SEC24D	-0.20036441838202
LOC727896	-0.2004194831104
LRRTM2	-0.200444316422016
GMNN	-0.20045079469755
DUXAP6	-0.200582521458394
REG4	-0.200647306387921
LOC647298	-0.200677539643217
RBM20	-0.200798474499004
SFRS2B	-0.200899975662492
OXCT1	-0.201099744637045
LOC100128675	-0.201106223765135
SEC22B	-0.201233648333617
NCRNA00152	-0.201274684059594
RNASE4	-0.201291962361399
MRPS36P5	-0.201408592470698
FER1L6	-0.20141291215698
LOC647132	-0.201424791313635
RGSL1	-0.201507946206196
LOC192127	-0.201814659420462
SLC20A1P1	-0.201814659420462
ZNF702P	-0.202007984896222
CTTNBP2	-0.202130032240155
LOC646849	-0.202213198969174
SLC38A4	-0.202290966526623
MORC1	-0.203124884548498
C17ORF91	-0.203124884548498
LST-3TM12	-0.203173498111201
ADAMTS13	-0.203300975956282
FHIT	-0.20335607333547
RND1	-0.203766622276059
SRGAP3	-0.203815242186892
SMAP1	-0.20403998048149
SAMD9L	-0.20405186596658
LOC100129863	-0.204094005646
LRRC20	-0.20410048870577
FLNC	-0.204169641877125
LOC100132526	-0.204172883455986
C12ORF52	-0.204186930322511
C5ORF35	-0.204200977229324
CNIH3	-0.20426040689633
RPL12P6	-0.204265809629102
CREG1	-0.204343609642198
NOL4	-0.204581339570291
LHFPL3	-0.204845017196422
N4BP2L1	-0.204851501251814
LOC100289251	-0.204906616070422
NPAT	-0.20499955619401
ANAPC10	-0.2051324852624
GATC	-0.205161665299089
C17ORF39	-0.205202733794819
RPL21P121	-0.205462121766763
C1ORF92	-0.205529132572408
TTR	-0.205721523563371
THOC5	-0.205851229651837
PML	-0.205900951237202
TMEM173	-0.206040390572859
LPHN1	-0.206137676202655
FCRL3	-0.206174429059383
OR7E93P	-0.20624901659536
SF3A2	-0.206283608305838
GAB2	-0.206384141865688
CTBS	-0.207113883511975
KLK13	-0.207236058436655
APLNR	-0.207250114157338
ACAT1	-0.207345261651109
TNNC2	-0.207410136018513
YESP	-0.207456629852111
ACSM5	-0.207675048748312
L1TD1	-0.207688024439952
ZNF619	-0.207798319230969
HDAC4	-0.208036218564783
RPL32P32	-0.208114079085197
C4ORF22	-0.208322794760901
PPARG	-0.20836389010805
LOC644800	-0.208443918899273
HIGD1B	-0.208565046095815
EDN3	-0.208664545724969
SLC35B4	-0.208777026054298
LUC7L2	-0.208866795904622
OMA1	-0.209172891305809
OR5AC2	-0.20944006479334
LOC100134259	-0.209458453801678
SLC16A7	-0.209474679456092
LOC646112	-0.209555808555487
LOC646754	-0.209566625872942
TRBV6-7	-0.20994308380549
ZNF581	-0.210005829685585
LMF1	-0.210022057202923
SAAL1	-0.210094540788991
WNT2B	-0.210241675045045
SLC5A8	-0.210733958787322
CTRB1	-0.210990399332767
MANBA	-0.211028271474848
NKG7	-0.211041256278952
LOC100128098	-0.21105748733412
DNAH12	-0.211067225993911
C9ORF21	-0.211468692624231
PIAS4	-0.211546609232929
LOC100129531	-0.211584485826033
CTRC	-0.21169378855391
MARCH2	-0.211987078671639
LOC100288945	-0.212103966898546
SERPINB4	-0.212411353478075
MOSC1	-0.212428671628797
LOC100132729	-0.212586702698016
MKKS	-0.212987216180528
LOC100131533	-0.212988298695666
ZBBX	-0.2131495962412
CPLX1	-0.213411581256005
TEAD4	-0.213730962968264
PLD6	-0.213985401288712
LOC441166	-0.214135905368006
ZNF815	-0.214210617827417
NINJ1	-0.214272337717491
LOC148003	-0.214357880669189
LOC728361	-0.214360046333891
EFCAB1	-0.214747716522761
LOC100128105	-0.214814858212526
LOC100131442	-0.214830019373259
C14ORF166B	-0.215279461938987
PRMT2	-0.215279461938987
LOC643972	-0.215315202610744
NR1H5P	-0.215470082033963
OR5P4P	-0.215492826999808
LRP6	-0.215537234159202
MYOM2	-0.215554563897677
MFAP3L	-0.21559788852709
C14ORF177	-0.215726781692771
LOC100288717	-0.216058237724743
LOC646567	-0.216109149740223
C10ORF40	-0.21611998215621
DSE	-0.216217475041446
LOC729627	-0.216249973126509
USF2	-0.21628897113006
LOC100289049	-0.216309553542329
REXO2	-0.216555466294886
COX19	-0.21663455115174
ZNF354A	-0.21665838520989
ZNF454	-0.217011577049362
TNPO1	-0.217132925276922
CD200	-0.217149177514436
RNF216	-0.217371297177515
OSBPL8	-0.217444978263248
LOC133874	-0.217650858143935
ZBTB41	-0.217744048911873
LOC100287814	-0.217849161698566
LOC100287745	-0.217993289329418
TRPM3	-0.218392102173259
C6ORF173	-0.218397521065073
NUDCD2	-0.218454961712625
PCSK9	-0.218552504086204
LHFP	-0.218612114338129
LOC442382	-0.21864137783697
ZNF675	-0.218760601434498
LOC100128548	-0.218789865883669
ASAM	-0.21882238215807
ELMO2	-0.219038079304205
SLC22A14	-0.219077100981723
LOC100287169	-0.21914213785226
TBCCD1	-0.219259206555318
LOC100287335	-0.219310154058867
ITPKB	-0.21954863930605
PRDX6	-0.219625607664081
ZNFX1	-0.219694988707452
LOC100128586	-0.220085276792403
CD14	-0.220086360972637
LOC100128749	-0.220333560822415
LOC100132609	-0.220356329906582
BAIAP3	-0.220472345585865
LOC100133062	-0.220687036633228
PLXND1	-0.220722819463149
CRYGD	-0.220745590502063
TTC37	-0.220768361655436
USP13	-0.220775952065334
LDB2	-0.22095053500461
MRI1	-0.220993910692137
GOLPH3L	-0.221131631256261
RPL17P30	-0.221310565813227
OR4A19P	-0.221462394630401
OR4A18P	-0.221483000363239
EBAG9	-0.221592537679824
DHDH	-0.22160989036994
LOC100289280	-0.221981904722545
ZFAND1	-0.222097962131572
SEPT13	-0.222134840813025
LTV1	-0.222269342094153
ARCN1	-0.2224613387932
FNBP1L	-0.222524254749328
GRK6	-0.222558967378027
LOC100131803	-0.222832338704299
VN2R10P	-0.223278230060053
HBB	-0.223386726152433
MCHR1	-0.223472439924631
PI4KA	-0.223521264959183
ATR	-0.223539710110906
LOC100289683	-0.223627596878417
OR7E5P	-0.223717655481432
GLRX5	-0.223928160981423
AHCYL2	-0.224111547571165
C13ORF1	-0.224468576226216
PLIN	-0.224583612827674
LOC284215	-0.224660667307605
HEPHL1	-0.224744234941518
LOC728111	-0.224879900027293
IL7	-0.224916801646531
SLC2A4	-0.225025337596107
LOC100130617	-0.225146901006818
MED8	-0.225288005566692
RFWD3	-0.225318397905071
SULT6B1	-0.225449738617947
PHYHIP	-0.225519209658332
CHFR	-0.225631016899511
ADFP	-0.225810131465944
KIAA2026	-0.22581990155969
OR10G3	-0.225921946049504
GINS2	-0.225942572349188
LIPT1	-0.22604244842323
LOC400931	-0.226057647153884
PMS1	-0.2261260420881
ASCL1	-0.226256321079923
MSL3L2	-0.226357289939849
KLK14	-0.226513633373107
LOC285216	-0.226526662242418
LRP2BP	-0.22656466333089
CCDC148	-0.226676497003941
C4ORF18	-0.226858911409001
LHX6	-0.227017444344083
IRGC	-0.227129289504533
LOC100288171	-0.22727154327971
ZFP30	-0.227320410141484
ARMC4	-0.227641859033829
OR2A14	-0.227671181555684
BRCA2	-0.227816711042757
KCNH7	-0.227925318281373
LOC100287465	-0.228059994991293
ADAMTS18	-0.228137110130949
OR8B5P	-0.228183814325845
LOC645015	-0.228185986626092
F2RL2	-0.228205537376778
LOC646216	-0.228330447009817
SERTAD2	-0.228446670476514
KIF23	-0.228754080131834
LOC440093	-0.228965912084092
TMPPE	-0.228965912084092
MBTD1	-0.228970257462415
LOC100287084	-0.228990898068502
LOC392364	-0.229088670686197
DDX42	-0.229189704691899
RPS20P8	-0.229261407663603
OR5F2P	-0.22929725959145
DAZL	-0.229489561326559
GAK	-0.229529761066565
LOC643168	-0.229551490810194
LOC440040	-0.229598210126046
HIC2	-0.229757928782238
SCN9A	-0.229960030176573
LOC344595	-0.23021647342399
TPH2	-0.230274066573524
LOC100132863	-0.230438156905358
TMIE	-0.230538135513376
RNASEN	-0.230542482461643
RSPH3	-0.230687020972617
EEPD1	-0.230753314683575
WDR18	-0.23076309580874
PPIAP5	-0.230782658125305
GLCE	-0.230851126928832
DPYS	-0.230920683646914
GNAI1	-0.23102828139613
ACPP	-0.231197834793216
OR4C14P	-0.231227181248088
SCARNA5	-0.231404351114031
HARS	-0.23141195979851
PRMT1	-0.231731536650028
NAT8L	-0.231838067525047
ZNF189	-0.232219643583298
OR7E84P	-0.23227182755149
LOC100130705	-0.232294658236461
INHBC	-0.23240337744528
SREBF1	-0.232442517032858
LOC100132066	-0.232455563641175
LOC100130982	-0.232503401543551
RGS8	-0.232575159394802
LOC100288256	-0.232777392511101
ZNF227	-0.232789352832191
P2RX6	-0.232852416894134
ANKRD11	-0.232895909890204
SPTBN2	-0.232938315985549
SLC39A1	-0.233194936169113
RPL21	-0.233243869726579
EGF	-0.234167187658397
LOC100134229	-0.234273779008996
LOC728503	-0.234383636145429
MTCO2L	-0.234406478083427
LOC100286950	-0.234761087672417
ARF4P2	-0.234801336637629
PTENP1	-0.234874220867042
QSOX2	-0.234961248446969
POLI	-0.235178825184076
CYP2J2	-0.235239748665159
OR4K16P	-0.235358334373387
OR10G2	-0.235364862123144
DNALI1	-0.235372477843872
SIGLEC12	-0.23543666803248
GFOD2	-0.235544379172774
RPS12P27	-0.235555259237873
LOC391239	-0.235781570915952
LOC645763	-0.236047067316707
CYP19A1	-0.236137383408715
C12ORF63	-0.236201585175467
ASAH2B	-0.236588992778335
B3GALNT1	-0.236672790664686
LOC100289258	-0.236674967255307
MRPL28	-0.236708704553281
SVOPL	-0.236949226648259
DNAJC1	-0.236988408016028
KIAA1467	-0.237056976285112
FAM108A1	-0.237147313960205
SYNE1	-0.237418338601015
C11ORF66	-0.237501064454305
LOC642007	-0.237517392117387
TRIM3	-0.237567464012367
GINS3	-0.23779823783744
LRRC19	-0.238007251475721
MS4A15	-0.238059506509625
LOC729496	-0.23824022684758
ALDH8A1	-0.23826962185498
LOC391681	-0.238278331526341
KRT18P13	-0.238327323764554
LOC100289083	-0.238350187004815
MSL2	-0.238350187004815
ADCY8	-0.238459061286977
MGC26597	-0.2384764814344
LOC100132712	-0.238611490031138
RPS24P5	-0.238760657812333
FUT11	-0.238879342542617
EIF1B	-0.238890231218472
CRYBA4	-0.238964274965501
GUCY1B2	-0.239030697676866
C3ORF38	-0.239053564755938
FAM111A	-0.239185325123279
LOC100288855	-0.239192947750908
MUC20	-0.23936173806753
TYMP	-0.239410742984969
OSGIN1	-0.239419455030479
C16ORF11	-0.239514199698936
C6ORF64	-0.239519644860148
RPL29P22	-0.239647063660322
LOC100287002	-0.239665577826773
OR4A7P	-0.239728744424741
APH1A	-0.239799535714321
ISOC1	-0.239855080490572
LOC391343	-0.239886665105129
OR13D3P	-0.240068553578081
RPS2P36	-0.24008924797931
OR2W5	-0.240177472632926
LOC100128993	-0.240203613630021
LRRC42	-0.24064476772827
FRAG1	-0.240649125039211
RPL15P2	-0.240759148654935
ABHD6	-0.240792918864053
LOC100132073	-0.240950879940715
LOC100129866	-0.240958505799959
FXYD1	-0.241151335756145
SPEN	-0.241174214481454
MSRA	-0.241272267591367
GPD1L	-0.241307131478314
KCNU1	-0.241398650577177
GPR56	-0.241493440346841
FAM73B	-0.241772374557962
LOC391807	-0.241772374557962
PPIAP14	-0.241866083239683
ADAM5P	-0.242080749505632
ZNF226	-0.242361902910882
GABRB2	-0.242691029299876
LOC100129083	-0.242743343199362
LOC390760	-0.24312481880947
NOD2	-0.24313680861611
FAM129A	-0.243154248397254
LOC440498	-0.243283959090388
LOC100289653	-0.2433024895235
OR52M1	-0.243402773317045
TBC1D19	-0.243481257993383
C1ORF103	-0.243523771152597
TOMM5	-0.243566284751953
ANGPT1	-0.243598987820247
ANKRD5	-0.243601168034062
ZNF800	-0.243657853999735
ANKRD26L1	-0.243704729524294
LOC440041	-0.24380938379069
PCDHGC4	-0.244054677693631
LOC645086	-0.244100467514844
VRK3	-0.244108099201471
STK32A	-0.244318521305845
NUP50P3	-0.244934586069903
LOC257396	-0.244949852570861
POU4F2	-0.245200667548393
RPL7P33	-0.245320627989632
ADARB1	-0.245367522576328
LOC728853	-0.245576918944098
CAP2	-0.245657626668555
PLSCR1	-0.245664170608228
POLR1B	-0.245701253131776
LOC100287082	-0.245856130853631
LOC257358	-0.245859402981779
ST6GALNAC2	-0.246316436089127
FLJ44817	-0.246500790968394
LOC645118	-0.246562971722062
LOC120376	-0.2466066079079
LOC100130798	-0.246829159761859
ANKRD30A	-0.246891345552864
ARRB1	-0.246956805311702
LPCAT2	-0.247011355919086
RPL10AP2	-0.24731903511383
LOC100287414	-0.247381228432985
FRS3	-0.247391048518212
MYO1C	-0.24749143298021
FAM98B	-0.247532896855316
NFS1	-0.24779805749066
LOC391436	-0.247808969824089
PVRL1	-0.247853710699678
BYSL	-0.247923551106967
ATP6V1F	-0.248209472887055
SERPINB5	-0.248247670080635
OR9A2	-0.248598009815491
ABLIM1	-0.24860892431579
LPXN	-0.248627479034273
RPSAP5	-0.248658039933664
NOP10	-0.249023697285988
PCCB	-0.249055352771313
GALNT11	-0.249065176938194
LOC442155	-0.249171061151588
KIAA1009	-0.24926930673467
PBX3	-0.249526939915278
BLK	-0.250172187250627
ADRB2	-0.250194024852489
LOC100289244	-0.25027045739867
SMAD1	-0.250445165852481
LOC100130253	-0.25071925514468
LOC126075	-0.250726899339044
LOC100128009	-0.250824091087716
NFX1	-0.251064350523672
LOC346296	-0.251079640250842
LOC400578	-0.251142984031605
STK39	-0.251210697463335
KCNK15	-0.251335205811871
ITGAX	-0.251666154842982
TTF1	-0.251745892557163
KIAA0427	-0.251800508353486
C20ORF7	-0.251984022931862
RET	-0.252028810515805
NANP	-0.252083430204826
SIX4	-0.252133680982933
FOXH1	-0.252143512731377
SLC37A2	-0.252163176301383
BCL11B	-0.252492009342808
LOC338588	-0.252549913003367
LOC100288621	-0.252556468188102
LOC100289511	-0.252743295516428
KRTDAP	-0.253385786682933
IL11	-0.25345026010413
DONSON	-0.253619644451431
TINAG	-0.253646965188807
TMEM179B	-0.253744228550765
LOC100288110	-0.253841494313244
ZNF23	-0.253845865864574
EYA2	-0.254183582873977
LOC100289008	-0.254379231553105
C14ORF169	-0.254549748957461
HEXDC	-0.254609869037608
LOC100287669	-0.254610962138492
AGGF1	-0.254692945571936
TMED8	-0.255083210193905
WBP11	-0.255105074906875
NRSN1	-0.255381674059279
C14ORF165	-0.255732644193368
ATP11A	-0.255794969285242
ULK3	-0.255991791889405
RPS4P13	-0.256270640890683
LOC100288505	-0.25632313234236
SPCS3	-0.256394215642308
ZSWIM7	-0.256477330066773
MIIP	-0.256525449753875
RRM1	-0.256529824300336
LOC100287625	-0.256575757334587
HSP90AB6P	-0.256577944635434
TRBV20OR9-2	-0.256646845240534
F10	-0.256762775992563
ZNF676	-0.256802149485752
LOC375350	-0.256833867311453
ZNF521	-0.257054805543263
ZFP41	-0.257135746451216
RPL32P9	-0.257357795701333
